item's link,item's name,Hero name,Type of the item,item's price,min price,max price,avg price,buys call 
https://market.dota2.net/item/521529486-3361765438-Inscribed%20Shuriken%20of%20the%20Hunter/,None,Bounty Hunter,Плечи,3.6  ,0.52 ,0.52 ,0.52 ,1
https://market.dota2.net/item/521529486-3361766053-Inscribed%20Shuriken%20of%20the%20Hunter/,None,Bounty Hunter,Uncommon InscribedПлечи,99  ,3.18 ,3.18 ,3.18 ,1
https://market.dota2.net/item/521617325-3362017072-Inscribed%20Hammer%20of%20the%20World%20Splitter/,None,Elder Titan,Uncommon InscribedОружие,2.16  ,0.55 ,0.55 ,0.55 ,1
https://market.dota2.net/item/521529486-3372986596-Inscribed%20Shuriken%20of%20the%20Hunter/,None,Bounty Hunter,Uncommon InscribedПлечи,3.6  ,None,None,None,None
https://market.dota2.net/item/521617325-4817984922-Inscribed%20Hammer%20of%20the%20World%20Splitter/,None,Elder Titan,Uncommon InscribedОружие,2.16  ,0.55 ,0.55 ,0.55 ,1
https://market.dota2.net/item/521529486-4468005713-Inscribed%20Shuriken%20of%20the%20Hunter/,None,Bounty Hunter,Uncommon InscribedПлечи,3.6  ,0.5 ,0.5 ,0.5 ,1
https://market.dota2.net/item/521617775-3361770467-Inscribed%20Armor%20of%20the%20World%20Splitter/,None,Elder Titan,Common InscribedПлечи,28  , 0.75  ,None, 0.7  ,2
https://market.dota2.net/item/521530098-2144207266-Inscribed%20Crystal%20Scavenger%27s%20Augmented%20Mace/,None,Meepo,Rare InscribedОружие,4.2  ,None,None,None,None
https://market.dota2.net/item/521621013-253135215-Inscribed%20Everlasting%20Arms/,None,Lina,Uncommon InscribedРуки,50  , 0.75  ,None, 0.7  ,2
https://market.dota2.net/item/521621013-3361756703-Inscribed%20Everlasting%20Arms/,None,Lina,Uncommon InscribedРуки,10.53  , 0.75  ,None, 0.7  ,2
https://market.dota2.net/item/521621013-3361761484-Inscribed%20Everlasting%20Arms/,None,Lina,Uncommon InscribedРуки,50  , 0.75  ,None, 0.7  ,2
https://market.dota2.net/item/521621013-3361775501-Inscribed%20Everlasting%20Arms/,None,Lina,Uncommon InscribedРуки,50  , 0.75  ,None, 0.7  ,2
https://market.dota2.net/item/521621013-5169820223-Inscribed%20Everlasting%20Arms/,None,Lina,Uncommon InscribedРуки,12.64  , 0.75  ,None, 0.7  ,2
https://market.dota2.net/item/521624158-3361762617-Inscribed%20Everlasting%20Belt/,None,Lina,Common InscribedПояс,50  ,2 ,2 ,2 ,1
https://market.dota2.net/item/521531127-533706424-Inscribed%20Primeval%20Cape/,None,Furion,Rare InscribedСпина,19  ,None,None,None,None
https://market.dota2.net/item/521630156-253033514-Inscribed%20Vestments%20of%20Sanguine%20Royalty/,None,Queen of Pain,Uncommon InscribedПлечи,49.5  ,0.52 ,1.07 ,0.82 ,4
https://market.dota2.net/item/521630156-4110222729-Inscribed%20Vestments%20of%20Sanguine%20Royalty/,None,Queen of Pain,Uncommon InscribedПлечи,50  , 0.87  ,None, 0.82  ,2
https://market.dota2.net/item/521531127-3445761800-Inscribed%20Primeval%20Cape/,None,Furion,Rare InscribedСпина,3.98  ,None,None,None,None
https://market.dota2.net/item/521650546-1625510296-Mentor%20of%20the%20High%20Plains%20Loading%20Screen/,Загрузочный экран «Mentor of the High Plains»,None,Common StandardЗагрузочный экран,0.5  ,0.4 ,0.8 ,0.52 ,20
https://market.dota2.net/item/521531180-693274942-Inscribed%20Sky-High%20Warship%20Propeller/,None,Gyrocopter,Common InscribedРазное,3.6  ,0.5 ,4.99 ,1.77 ,4
https://market.dota2.net/item/521650546-4158200986-Mentor%20of%20the%20High%20Plains%20Loading%20Screen/,Загрузочный экран: Mentor of the High Plains,None,Common ОбычнаяЗагрузочный экран,97  ,None,None,None,None
https://market.dota2.net/item/521531180-3361762979-Inscribed%20Sky-High%20Warship%20Propeller/,None,Gyrocopter,Common InscribedРазное,18.9  , 0.5  ,None,None,1
https://market.dota2.net/item/521671284-4161262738-Autographed%20Crystal%20Scavenger%27s%20Augmented%20Mace/,None,Meepo,Rare AutographedОружие,50  ,0.5 ,0.5 ,0.5 ,1
https://market.dota2.net/item/521705037-1625728520-Inscribed%20Shoulders%20of%20the%20Bladesrunner/,None,Juggernaut,Common InscribedСпина,85.6  ,10 ,119.99 ,44.5 ,7
https://market.dota2.net/item/521842407-3361764123-Inscribed%20Team%20Empire%20HUD/,None,None,Rare InscribedСтиль интерфейса,80  , 7.01  , 6.57  , 7  ,17
https://market.dota2.net/item/521531180-4052795279-Inscribed%20Sky-High%20Warship%20Propeller/,None,Gyrocopter,Common InscribedРазное,18.9  ,2.25 ,2.25 ,2.25 ,1
https://market.dota2.net/item/521842407-3409450137-Inscribed%20Team%20Empire%20HUD/,None,None,Rare InscribedСтиль интерфейса,80  ,4 ,71.34 ,47.34 ,3
https://market.dota2.net/item/521531183-2606337269-Inscribed%20Epitaphic%20Bonds%20Armor/,None,Templar Assassin,Mythical InscribedБроня,8  , 0.5  ,None,None,1
https://market.dota2.net/item/521842407-4148288301-Inscribed%20Team%20Empire%20HUD/,None,None,Rare InscribedСтиль интерфейса,80  , 7.01  , 6.57  , 7  ,10
https://market.dota2.net/item/521531183-4284824937-Inscribed%20Epitaphic%20Bonds%20Armor/,None,Templar Assassin,Mythical InscribedБроня,5.01  ,None,None,None,None
https://market.dota2.net/item/521920420-2792076567-Inscribed%20Belt%20of%20the%20Bladesrunner/,None,Juggernaut,Uncommon InscribedНоги,50  ,3 ,47.53 ,27.37 ,6
https://market.dota2.net/item/521531301-3361799764-Inscribed%20Sky-High%20Warship%20Wings/,None,Gyrocopter,Uncommon InscribedОружие,20  ,None,None,None,None
https://market.dota2.net/item/521920420-3361779282-Inscribed%20Belt%20of%20the%20Bladesrunner/,None,Juggernaut,Uncommon InscribedНоги,50.29  , 0.87  ,None, 0.82  ,2
https://market.dota2.net/item/521531301-3431008922-Inscribed%20Sky-High%20Warship%20Wings/,None,Gyrocopter,Uncommon InscribedОружие,None,0.5 ,0.5 ,0.5 ,1
https://market.dota2.net/item/522193015-1625728522-Inscribed%20Mask%20of%20the%20Bladesrunner/,None,Juggernaut,Uncommon InscribedГолова,29.98  ,4.53 ,8.39 ,6.09 ,4
https://market.dota2.net/item/521531301-4264816057-Inscribed%20Sky-High%20Warship%20Wings/,None,Gyrocopter,Uncommon InscribedОружие,4.8  ,0.5 ,0.5 ,0.5 ,1
https://market.dota2.net/item/522248870-2166807982-Autographed%20Mane%20of%20the%20Sunwarrior/,None,Phantom Lancer,Rare AutographedГолова,1 100  , 126  , 98  , 125.99  ,17
https://market.dota2.net/item/521531999-2078313668-Inscribed%20Wings%20of%20the%20Dark%20Angel/,None,Queen of Pain,Rare InscribedСпина,65  ,None,None,None,None
https://market.dota2.net/item/521531999-3362831297-Inscribed%20Wings%20of%20the%20Dark%20Angel/,None,Queen of Pain,Rare InscribedСпина,6  ,0.5 ,0.5 ,0.5 ,1
https://market.dota2.net/item/521531999-3372526078-Inscribed%20Wings%20of%20the%20Dark%20Angel/,None,Queen of Pain,Rare InscribedСпина,0.5  ,None,None,None,None
https://market.dota2.net/item/522511420-1536809545-Sky-High%20Warship/,Sky-High Warship,Gyrocopter,Rare StandardН/Д,220  ,10.8 ,83.04 ,27.95 ,500+
https://market.dota2.net/item/521531999-4549742574-Inscribed%20Wings%20of%20the%20Dark%20Angel/,None,Queen of Pain,Rare InscribedСпина,6.36  ,None,None,None,None
https://market.dota2.net/item/521532124-3363286492-Inscribed%20Timberthaw%20Shoulders/,None,Timbersaw,Uncommon InscribedПлечи,3.18  ,None,None,None,None
https://market.dota2.net/item/521532124-4628375070-Inscribed%20Timberthaw%20Shoulders/,None,Timbersaw,Uncommon InscribedПлечи,6  ,0.5 ,0.5 ,0.5 ,1
https://market.dota2.net/item/522511420-3362233922-Sky-High%20Warship/,Sky-High Warship,Gyrocopter,Rare StandardН/Д,68.28  , 55  , 40  , 42.03  ,9
https://market.dota2.net/item/177622938-3361849479-Inscribed%20Demon%20Blood%20Helm/,None,Axe,Uncommon InscribedГолова,19  , 0.5  ,None,None,1
https://market.dota2.net/item/179233168-4152137439-Breastplate%20of%20the%20Slithereen%20Knight/,Breastplate of the Slithereen Knight,Naga Siren,Uncommon StandardБроня,0.5  ,None,None,None,None
https://market.dota2.net/item/177622939-4129105155-Inscribed%20Grandfather%27s%20Ribs/,None,Witch Doctor,Uncommon InscribedСпина,60  , 0.75  ,None, 0.7  ,2
https://market.dota2.net/item/217224905-5233928190-Pauldrons%20of%20the%20Gwimyeon%20Warrior/,Pauldrons of the Gwimyeon Warrior,Juggernaut,Uncommon ОбычнаяСпина,72  , 0.5  ,None,None,1
https://market.dota2.net/item/177622941-3716704918-Inscribed%20Horn%20Mask/,None,Witch Doctor,Uncommon InscribedГолова,50  , 0.99  ,None, 0.94  ,2
https://market.dota2.net/item/179233170-0-Dragon%20Forged%20Armor/,Dragon Forged Armor,Obsidian Destroyer,Uncommon StandardБроня,0.5  ,0.48 ,2 000 ,5.05 ,500+
https://market.dota2.net/item/179233170-1625510296-Dragon%20Forged%20Armor/,Dragon Forged Armor,Obsidian Destroyer,Uncommon StandardБроня,0.5  ,0.5 ,5 ,0.97 ,109
https://market.dota2.net/item/179233170-4242721143-Dragon%20Forged%20Armor/,Dragon Forged Armor,Obsidian Destroyer,Uncommon ОбычнаяБроня,0.5  ,None,None,None,None
https://market.dota2.net/item/177622943-3362406578-Inscribed%20Pangolin%20Shoulder%20Armor/,None,Bounty Hunter,Uncommon InscribedБроня,19  , 0.51  ,None, 0.5  ,2
https://market.dota2.net/item/179233170-4285762416-Dragon%20Forged%20Armor/,Dragon Forged Armor,Obsidian Destroyer,Uncommon ОбычнаяБроня,0.8  ,None,None,None,None
https://market.dota2.net/item/177622944-3361769582-Inscribed%20Sylvan%20Guard%27s%20Cape/,None,Drow Ranger,Uncommon InscribedСпина,4.8  ,0.5 ,0.5 ,0.5 ,1
https://market.dota2.net/item/179233171-57943523-Dragon%20Forged%20Staff/,Dragon Forged Staff,Obsidian Destroyer,Оружие,0.5  ,0.5 ,2.5 ,0.83 ,7
https://market.dota2.net/item/217224907-732269300-Arcane%20Shield/,Arcane Shield,Invoker,Плечи,0.5  ,0.5 ,1.97 ,0.69 ,26
https://market.dota2.net/item/177622946-3741788644-Inscribed%20Cape%20of%20the%20Burning%20Cabal/,None,Invoker,Common InscribedСпина,50  , 0.75  ,None, 0.7  ,2
https://market.dota2.net/item/217224908-1625510296-Arcane%20Fist/,Arcane Fist,Invoker,Common StandardРуки,0.5  ,0.48 ,50 ,2.62 ,129
https://market.dota2.net/item/179233171-5224767630-Dragon%20Forged%20Staff/,Dragon Forged Staff,Obsidian Destroyer,Uncommon ОбычнаяОружие,0.5  ,None,None,None,None
https://market.dota2.net/item/217224908-5239415479-Arcane%20Fist/,Arcane Fist,Invoker,Common ОбычнаяРуки,2.39  ,None,None,None,None
https://market.dota2.net/item/179233172-57943523-Dragon%20Forged%20Stare/,Dragon Forged Stare,Obsidian Destroyer,Голова,0.5  ,0.5 ,5 ,1.01 ,78
https://market.dota2.net/item/217224909-1625510296-Arcane%20Sight/,Arcane Sight,Invoker,Uncommon StandardГолова,0.5  ,0.16 ,4.93 ,0.88 ,109
https://market.dota2.net/item/217224957-5188090444-Guardian%20of%20Silence%20Set/,Набор Guardian of Silence,Silencer,Н/Д,11.13  , 0.5  ,None,None,1
https://market.dota2.net/item/179233172-4242721145-Dragon%20Forged%20Stare/,Dragon Forged Stare,Obsidian Destroyer,Uncommon ОбычнаяГолова,0.5  ,None,None,None,None
https://market.dota2.net/item/217224911-0-Curse%20of%20the%20Highborn/,Curse of the Highborn,Riki,Uncommon StandardРуки,0.5  ,0.5 ,29 ,0.96 ,500+
https://market.dota2.net/item/217224959-5239100210-Eki%20Spiritual%20Implements%20Set/,Набор Eki Spiritual Implements,Shadow Shaman,Rare ОбычнаяН/Д,9.47  , 0.5  ,None,None,1
https://market.dota2.net/item/179233173-1625510296-Dragon%20Forged%20Wings/,Dragon Forged Wings,Obsidian Destroyer,Uncommon StandardСпина,0.5  ,0.5 ,1.22 ,0.59 ,35
https://market.dota2.net/item/217224960-948149725-Ardor%20of%20the%20Scarlet%20Raven%20Set/,Набор Ardor of the Scarlet Raven,Bloodseeker,Н/Д,715.37  ,0.5 ,80 ,12.18 ,108
https://market.dota2.net/item/179233173-4272611138-Dragon%20Forged%20Wings/,Dragon Forged Wings,Obsidian Destroyer,Uncommon ОбычнаяСпина,0.5  ,None,None,None,None
https://market.dota2.net/item/217224911-5188090710-Curse%20of%20the%20Highborn/,Curse of the Highborn,Riki,Uncommon ОбычнаяРуки,1.59  ,None,None,None,None
https://market.dota2.net/item/177625586-260316745-Inscribed%20Hair%20of%20the%20Dark%20Magic/,None,Invoker,Rare InscribedГолова,44  ,None,None,None,None
https://market.dota2.net/item/217224912-0-Eki%20Bukaw%20Bracers/,Eki Bukaw Bracers,Shadow Shaman,Common StandardРуки,0.5  ,0.24 ,5 ,0.54 ,500+
https://market.dota2.net/item/217224912-4208105942-Eki%20Bukaw%20Bracers/,Eki Bukaw Bracers,Shadow Shaman,Common ОбычнаяРуки,2.39  ,None,None,None,None
https://market.dota2.net/item/217224962-4218396146-Web%20of%20Thorns%20Set/,Набор Web of Thorns,Broodmother,Rare StandardН/Д,715.37  , 0.51  ,None,None,1
https://market.dota2.net/item/217224963-0-Highborn%20Reckoning%20Set/,Набор «Highborn Reckoning»,Riki,Uncommon StandardН/Д,715.37  ,0.5 ,20 ,1.56 ,500+
https://market.dota2.net/item/179233174-4153948011-Dreaded%20Bravo%27s%20Cape/,Dreaded Bravo's Cape,Templar Assassin,Uncommon ОбычнаяПлечи,13  ,None,None,None,None
https://market.dota2.net/item/217224913-0-Records%20of%20the%20Eki%20Bukaw/,Records of the Eki Bukaw,Shadow Shaman,Uncommon StandardПояс,0.5  ,0.4 ,7.39 ,0.69 ,500+
https://market.dota2.net/item/217224964-948149725-Mnemonus%20Arcanus%20Set/,Набор Mnemonus Arcanus,Invoker,Rare StandardН/Д,150  ,0.5 ,52.64 ,8.23 ,185
https://market.dota2.net/item/217224913-4240146614-Records%20of%20the%20Eki%20Bukaw/,Records of the Eki Bukaw,Shadow Shaman,Uncommon ОбычнаяПояс,0.5  ,None,None,None,None
https://market.dota2.net/item/217224964-4245795869-Mnemonus%20Arcanus%20Set/,Набор Mnemonus Arcanus,Invoker,Rare StandardН/Д,300  , 0.63  ,None, 0.58  ,2
https://market.dota2.net/item/177631033-2682684628-A%20Bit%20of%20Boat/,A Bit of Boat,Tidehunter,Оружие,32  ,16.29 ,26.32 ,21.31 ,2
https://market.dota2.net/item/217224914-625614503-Eki%20Bukaw%20Wand%20-%20Off-Hand/,Eki Bukaw Wand - Off-Hand,Shadow Shaman,Uncommon StandardЛевая рука,67  ,0.16 ,171 000 ,342.75 ,500+
https://market.dota2.net/item/217224965-1507031039-Arms%20of%20the%20Gwimyeon%20Warrior%20Set/,Набор «Arms of the Gwimyeon Warrior»,Juggernaut,Н/Д,21.37  ,1 ,500 ,35.46 ,242
https://market.dota2.net/item/179233177-0-Dress%20of%20the%20Scorching%20Princess/,Dress of the Scorching Princess,Lina,Uncommon StandardПояс,0.5  ,0.24 ,4.94 ,0.58 ,500+
https://market.dota2.net/item/177631033-5216794388-A%20Bit%20of%20Boat/,A Bit of Boat,Tidehunter,Mythical ОбычнаяОружие,32.43  , 13.85  , 13.83  , 13.84  ,6
https://market.dota2.net/item/219307217-493584706-Heroic%20Belt%20of%20Fury/,None,Spirit Breaker,Common HeroicПояс,24  , 0.5  ,None,None,1
https://market.dota2.net/item/217224914-4208105942-Eki%20Bukaw%20Wand%20-%20Off-Hand/,Eki Bukaw Wand - Off-Hand,Shadow Shaman,Uncommon ОбычнаяДоп. оружие,1.99  ,None,None,None,None
https://market.dota2.net/item/179233177-3605296860-Dress%20of%20the%20Scorching%20Princess/,Dress of the Scorching Princess,Lina,Uncommon StandardПояс,97  ,None,None,None,None
https://market.dota2.net/item/177631126-0-Spectral%20Light/,Spectral Light,Spectre,Rare StandardГолова,11.51  ,0.5 ,29.33 ,8.25 ,500+
https://market.dota2.net/item/217224914-5188090781-Eki%20Bukaw%20Wand%20-%20Off-Hand/,Eki Bukaw Wand - Off-Hand,Shadow Shaman,Uncommon ОбычнаяДоп. оружие,0.8  ,None,None,None,None
https://market.dota2.net/item/179233177-4233650609-Dress%20of%20the%20Scorching%20Princess/,Dress of the Scorching Princess,Lina,Uncommon ОбычнаяПояс,0.5  ,None,None,None,None
https://market.dota2.net/item/177631127-57949762-Helm%20of%20Infernal%20Despair/,Helm of Infernal Despair,Chaos Knight,Mythical StandardГолова,3.18  ,0.71 ,19.88 ,3.61 ,104
https://market.dota2.net/item/179233177-4233937290-Dress%20of%20the%20Scorching%20Princess/,Dress of the Scorching Princess,Lina,Uncommon ОбычнаяПояс,0.5  ,None,None,None,None
https://market.dota2.net/item/177632116-674117361-Heat/,Heat,Clinkz,Rare StandardОружие,31  ,1.5 ,90.45 ,29.22 ,465
https://market.dota2.net/item/179233177-5209299412-Dress%20of%20the%20Scorching%20Princess/,Dress of the Scorching Princess,Lina,Uncommon ОбычнаяПояс,0.8  ,None,None,None,None
https://market.dota2.net/item/177632306-4493307125-Inscribed%20Fireborn%20Odachi/,None,Juggernaut,Mythical InscribedОружие,57.79  , 48.02  , 48  , 48.01  ,12
https://market.dota2.net/item/179233178-627286131-Encasement%20of%20the%20Eternal%20Light/,Encasement of the Eternal Light,Spectre,Uncommon StandardГолова,12  ,0.16 ,2 ,0.56 ,500+
https://market.dota2.net/item/177632306-4899363020-Inscribed%20Fireborn%20Odachi/,None,Juggernaut,Mythical InscribedОружие,67.38  ,51.16 ,51.16 ,51.16 ,1
https://market.dota2.net/item/179233178-4245301912-Encasement%20of%20the%20Eternal%20Light/,Encasement of the Eternal Light,Spectre,Uncommon ОбычнаяГолова,97  ,None,None,None,None
https://market.dota2.net/item/157812787-4567507442-Scarab%20Pendant%20of%20the%20Priest%20Kings/,Scarab Pendant of the Priest Kings,Chen,Common ОбычнаяРазное,0.8  ,None,None,None,None
https://market.dota2.net/item/329905071-57943523-Scale%20Pauldrons%20of%20Good%20Fortune/,Scale Pauldrons of Good Fortune,Storm Spirit,Common StandardРуки,0.8  ,None,None,None,None
https://market.dota2.net/item/87638886-4168497294-Sylvan%20Guard%27s%20Bow/,Sylvan Guard's Bow,Drow Ranger,Uncommon ОбычнаяОружие,0.5  ,None,None,None,None
https://market.dota2.net/item/106611009-4193276247-Bracers%20of%20the%20Seasoned%20Hunter/,Bracers of the Seasoned Hunter,Sniper,Uncommon ОбычнаяРуки,97  ,None,None,None,None
https://market.dota2.net/item/57939599-0-Diadem%20of%20the%20Goddess%20Enthroned/,Diadem of the Goddess Enthroned,Furion,Common StandardГолова,0.8  ,0.4 ,5 ,0.7 ,500+
https://market.dota2.net/item/128237763-5033829371-Commodore%27s%20Puffy%20Cuffs/,Commodore's Puffy Cuffs,Kunkka,Common ОбычнаяПерчатки,4  ,None,None,None,None
https://market.dota2.net/item/65997009-948149725-Bloodmist%20Armor%20Set/,Набор Bloodmist Armor,Axe,Н/Д,3  ,0.5 ,8 ,1.83 ,111
https://market.dota2.net/item/330381306-3362384783-Inscribed%20Lantern%20of%20Auspicious%20Days/,None,Warlock,Rare InscribedДоп. оружие,3.6  ,0.5 ,0.5 ,0.5 ,1
